date,county_en,region,unleaded_95,unleaded_100,super,diesel_driving,autogas,diesel_home_heating
2022-02-05,NATIONAL WEIGHTED AVERAGE,ΠΑΝΕΛΛΗΝΙΟΣ ΣΤΑΘΜΙΣΜΕΝΟΣ Μ.Ο.,1.845,1.989,1.607,1.588,1.049,1.244
2022-02-06,AITOLOAKARNANIA,ΝΟΜΟΣ ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ,1.878,2.032,,1.616,1.126,1.275
2022-02-06,ARGOLIDA,ΝΟΜΟΣ ΑΡΓΟΛΙΔΟΣ,1.84,1.992,1.528,1.582,1.074,1.24
2022-02-06,ARCADIA,ΝΟΜΟΣ ΑΡΚΑΔΙΑΣ,1.865,2.001,,1.605,1.074,1.253
2022-02-06,ARTA,ΝΟΜΟΣ ΑΡΤΗΣ,1.854,2.011,1.549,1.593,1.097,1.262
2022-02-06,ATTICA,ΝΟΜΟΣ ΑΤΤΙΚΗΣ,1.819,1.983,1.536,1.564,0.995,1.225
2022-02-06,ACHAEA,ΝΟΜΟΣ ΑΧΑΪΑΣ,1.848,2.005,1.857,1.6,1.088,1.241
2022-02-06,BOEOTIA,ΝΟΜΟΣ ΒΟΙΩΤΙΑΣ,1.848,2.001,,1.59,1.065,1.24
2022-02-06,GREVENA,ΝΟΜΟΣ ΓΡΕΒΕΝΩΝ,1.871,1.998,,1.606,1.091,1.263
2022-02-06,DRAMA,ΝΟΜΟΣ ΔΡΑΜΑΣ,1.829,2.003,,1.561,1.042,1.219
2022-02-06,DODECANESE,ΝΟΜΟΣ ΔΩΔΕΚΑΝΗΣΟΥ,1.987,2.081,,1.716,1.181,1.311
2022-02-06,EVROS,ΝΟΜΟΣ ΕΒΡΟΥ,1.855,2.002,,1.592,1.096,1.263
2022-02-06,EUBOEA,ΝΟΜΟΣ ΕΥΒΟΙΑΣ,1.859,1.992,,1.596,1.063,1.246
2022-02-06,EVRYTANIA,ΝΟΜΟΣ ΕΥΡΥΤΑΝΙΑΣ,1.938,2.109,,1.693,1.124,1.307
2022-02-06,ZAKYNTHOS,ΝΟΜΟΣ ΖΑΚΥΝΘΟΥ,1.866,1.975,,1.595,1.169,1.259
2022-02-06,ELIS,ΝΟΜΟΣ ΗΛΕΙΑΣ,1.845,1.977,,1.579,1.05,1.241
2022-02-06,IMATHIA,ΝΟΜΟΣ ΗΜΑΘΙΑΣ,1.82,1.956,,1.564,1.011,1.232
2022-02-06,HERAKLEION,ΝΟΜΟΣ ΗΡΑΚΛΕΙΟΥ,1.891,1.987,,1.626,1.15,1.272
2022-02-06,THESPROTIA,ΝΟΜΟΣ ΘΕΣΠΡΩΤΙΑΣ,1.852,2.021,,1.612,1.08,1.285
2022-02-06,THESSALONIKI,ΝΟΜΟΣ ΘΕΣΣΑΛΟΝΙΚΗΣ,1.813,1.971,,1.56,1.034,1.225
2022-02-06,IOANNINA,ΝΟΜΟΣ ΙΩΑΝΝΙΝΩΝ,1.84,1.981,,1.588,1.069,1.24
2022-02-06,KAVALA,ΝΟΜΟΣ ΚΑΒΑΛΑΣ,1.852,1.994,,1.597,1.083,1.246
2022-02-06,KARDITSA,ΝΟΜΟΣ ΚΑΡΔΙΤΣΗΣ,1.849,2.02,,1.585,1.045,1.252
2022-02-06,KASTORIA,ΝΟΜΟΣ ΚΑΣΤΟΡΙΑΣ,1.865,1.982,,1.598,1.044,1.259
2022-02-06,CORFU (KERKYRA),ΝΟΜΟΣ ΚΕΡΚΥΡΑΣ,1.887,2.006,,1.634,1.194,1.289
2022-02-06,KEFALONIA,ΝΟΜΟΣ ΚΕΦΑΛΛΗΝΙΑΣ,1.895,2.025,,1.633,1.13,1.282
2022-02-06,KILKIS,ΝΟΜΟΣ ΚΙΛΚΙΣ,1.83,1.996,,1.58,1.065,1.244
2022-02-06,KOZANI,ΝΟΜΟΣ ΚΟΖΑΝΗΣ,1.845,1.975,,1.591,1.064,1.236
2022-02-06,CORINTHOS,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.852,1.997,1.537,1.594,1.073,1.241
2022-02-06,CYCLADES,ΝΟΜΟΣ ΚΥΚΛΑΔΩΝ,2.045,2.164,,1.766,1.176,1.361
2022-02-06,LACONIA,ΝΟΜΟΣ ΛΑΚΩΝΙΑΣ,1.875,2.002,,1.611,1.097,1.251
2022-02-06,LARISSA,ΝΟΜΟΣ ΛΑΡΙΣΗΣ,1.847,2.004,,1.582,1.058,1.245
2022-02-06,LASITHI,ΝΟΜΟΣ ΛΑΣΙΘΙΟΥ,1.892,2.007,,1.634,1.163,1.3
2022-02-06,LESBOS,ΝΟΜΟΣ ΛΕΣΒΟΥ,1.859,2.011,,1.618,1.127,1.341
2022-02-06,LEFKADA,ΝΟΜΟΣ ΛΕΥΚΑΔΟΣ,1.882,2.008,,1.606,1.062,1.27
2022-02-06,MAGNESIA,ΝΟΜΟΣ ΜΑΓΝΗΣΙΑΣ,1.859,2.006,1.538,1.591,1.059,1.304
2022-02-06,MESSENIA,ΝΟΜΟΣ ΜΕΣΣΗΝΙΑΣ,1.855,1.998,,1.59,1.095,1.257
2022-02-06,XANTHI,ΝΟΜΟΣ ΞΑΝΘΗΣ,1.86,2.027,,1.594,1.116,1.246
2022-02-06,PELLA,ΝΟΜΟΣ ΠΕΛΛΗΣ,1.829,1.955,,1.571,1.039,1.226
2022-02-06,PIERIA,ΝΟΜΟΣ ΠΙΕΡΙΑΣ,1.83,2.0,1.579,1.569,1.07,1.219
2022-02-06,PREVEZA,ΝΟΜΟΣ ΠΡΕΒΕΖΗΣ,1.836,1.95,,1.575,1.05,1.231
2022-02-06,RETHYMNO,ΝΟΜΟΣ ΡΕΘΥΜΝΗΣ,1.901,2.006,,1.637,1.13,1.306
2022-02-06,RHODOPE,ΝΟΜΟΣ ΡΟΔΟΠΗΣ,1.849,1.973,,1.584,1.092,1.243
2022-02-06,SAMOS,ΝΟΜΟΣ ΣΑΜΟΥ,1.879,2.023,,1.612,1.127,1.262
2022-02-06,SERRES,ΝΟΜΟΣ ΣΕΡΡΩΝ,1.829,1.963,,1.564,1.065,1.217
2022-02-06,TRIKALA,ΝΟΜΟΣ ΤΡΙΚΑΛΩΝ,1.833,1.973,,1.582,1.045,1.226
2022-02-06,FTHIOTIDA,ΝΟΜΟΣ ΦΘΙΩΤΙΔΟΣ,1.871,2.018,1.885,1.614,1.099,1.268
2022-02-06,FLORINA,ΝΟΜΟΣ ΦΛΩΡΙΝΗΣ,1.83,1.984,,1.582,1.095,1.237
2022-02-06,FOKIDA,ΝΟΜΟΣ ΦΩΚΙΔΟΣ,1.89,2.009,,1.652,1.137,1.293
2022-02-06,CHALKIDIKI,ΝΟΜΟΣ ΧΑΛΚΙΔΙΚΗΣ,1.855,1.991,1.525,1.591,1.067,1.244
2022-02-06,CHANIA,ΝΟΜΟΣ ΧΑΝΙΩΝ,1.88,2.004,,1.622,1.137,1.255
2022-02-06,CHIOS,ΝΟΜΟΣ ΧΙΟΥ,1.842,2.001,,1.56,,1.232
2022-02-06,NATIONAL WEIGHTED AVERAGE,ΠΑΝΕΛΛΗΝΙΟΣ ΣΤΑΘΜΙΣΜΕΝΟΣ Μ.Ο.,1.846,1.991,1.607,1.589,1.049,1.245
2022-02-07,AITOLOAKARNANIA,ΝΟΜΟΣ ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ,1.881,2.042,,1.62,1.126,1.278
2022-02-07,ARGOLIDA,ΝΟΜΟΣ ΑΡΓΟΛΙΔΟΣ,1.844,2.004,1.538,1.584,1.08,1.244
2022-02-07,ARCADIA,ΝΟΜΟΣ ΑΡΚΑΔΙΑΣ,1.869,2.017,,1.609,1.075,1.258
2022-02-07,ARTA,ΝΟΜΟΣ ΑΡΤΗΣ,1.857,2.021,1.549,1.596,1.099,1.263
2022-02-07,ATTICA,ΝΟΜΟΣ ΑΤΤΙΚΗΣ,1.823,1.99,1.65,1.569,1.001,1.227
2022-02-07,ACHAEA,ΝΟΜΟΣ ΑΧΑΪΑΣ,1.852,2.013,1.872,1.602,1.088,1.246
2022-02-07,BOEOTIA,ΝΟΜΟΣ ΒΟΙΩΤΙΑΣ,1.853,2.01,,1.594,1.065,1.242
2022-02-07,GREVENA,ΝΟΜΟΣ ΓΡΕΒΕΝΩΝ,1.875,1.998,,1.611,1.091,1.268
2022-02-07,DRAMA,ΝΟΜΟΣ ΔΡΑΜΑΣ,1.83,2.0,,1.564,1.042,1.221
2022-02-07,DODECANESE,ΝΟΜΟΣ ΔΩΔΕΚΑΝΗΣΟΥ,1.994,2.111,,1.718,1.183,1.315
2022-02-07,EVROS,ΝΟΜΟΣ ΕΒΡΟΥ,1.862,2.009,,1.598,1.096,1.264
2022-02-07,EUBOEA,ΝΟΜΟΣ ΕΥΒΟΙΑΣ,1.868,1.998,,1.603,1.063,1.248
2022-02-07,EVRYTANIA,ΝΟΜΟΣ ΕΥΡΥΤΑΝΙΑΣ,1.944,2.125,,1.695,1.124,1.315
2022-02-07,ZAKYNTHOS,ΝΟΜΟΣ ΖΑΚΥΝΘΟΥ,1.865,1.985,,1.595,1.169,1.262
2022-02-07,ELIS,ΝΟΜΟΣ ΗΛΕΙΑΣ,1.85,1.988,,1.582,1.053,1.244
2022-02-07,IMATHIA,ΝΟΜΟΣ ΗΜΑΘΙΑΣ,1.825,1.958,,1.567,1.012,1.233
2022-02-07,HERAKLEION,ΝΟΜΟΣ ΗΡΑΚΛΕΙΟΥ,1.894,1.996,,1.629,1.153,1.275
2022-02-07,THESPROTIA,ΝΟΜΟΣ ΘΕΣΠΡΩΤΙΑΣ,1.855,2.022,,1.612,1.08,1.285
2022-02-07,THESSALONIKI,ΝΟΜΟΣ ΘΕΣΣΑΛΟΝΙΚΗΣ,1.815,1.978,,1.563,1.035,1.227
2022-02-07,IOANNINA,ΝΟΜΟΣ ΙΩΑΝΝΙΝΩΝ,1.852,1.987,,1.596,1.078,1.241
2022-02-07,KAVALA,ΝΟΜΟΣ ΚΑΒΑΛΑΣ,1.855,2.005,,1.603,1.084,1.249
2022-02-07,KARDITSA,ΝΟΜΟΣ ΚΑΡΔΙΤΣΗΣ,1.85,2.007,,1.588,1.053,1.254
2022-02-07,KASTORIA,ΝΟΜΟΣ ΚΑΣΤΟΡΙΑΣ,1.867,1.989,,1.601,1.044,1.26
2022-02-07,CORFU (KERKYRA),ΝΟΜΟΣ ΚΕΡΚΥΡΑΣ,1.89,2.014,,1.636,1.196,1.29
2022-02-07,KEFALONIA,ΝΟΜΟΣ ΚΕΦΑΛΛΗΝΙΑΣ,1.898,2.032,,1.638,1.13,1.282
2022-02-07,KILKIS,ΝΟΜΟΣ ΚΙΛΚΙΣ,1.829,1.993,,1.582,1.07,1.243
2022-02-07,KOZANI,ΝΟΜΟΣ ΚΟΖΑΝΗΣ,1.849,1.979,,1.594,1.065,1.237
2022-02-07,CORINTHOS,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.854,2.002,1.537,1.597,1.073,1.242
2022-02-07,CYCLADES,ΝΟΜΟΣ ΚΥΚΛΑΔΩΝ,2.054,2.184,1.89,1.77,1.186,1.364
2022-02-07,LACONIA,ΝΟΜΟΣ ΛΑΚΩΝΙΑΣ,1.878,2.013,,1.614,1.101,1.258
2022-02-07,LARISSA,ΝΟΜΟΣ ΛΑΡΙΣΗΣ,1.849,2.009,,1.588,1.061,1.247
2022-02-07,LASITHI,ΝΟΜΟΣ ΛΑΣΙΘΙΟΥ,1.895,2.017,,1.637,1.163,1.301
2022-02-07,LESBOS,ΝΟΜΟΣ ΛΕΣΒΟΥ,1.9,2.043,,1.637,1.127,1.366
2022-02-07,LEFKADA,ΝΟΜΟΣ ΛΕΥΚΑΔΟΣ,1.883,2.014,,1.607,1.062,1.27
2022-02-07,MAGNESIA,ΝΟΜΟΣ ΜΑΓΝΗΣΙΑΣ,1.883,2.024,1.538,1.612,1.069,1.307
2022-02-07,MESSENIA,ΝΟΜΟΣ ΜΕΣΣΗΝΙΑΣ,1.863,1.998,,1.594,1.097,1.261
2022-02-07,XANTHI,ΝΟΜΟΣ ΞΑΝΘΗΣ,1.865,2.028,,1.6,1.116,1.255
2022-02-07,PELLA,ΝΟΜΟΣ ΠΕΛΛΗΣ,1.832,1.965,,1.574,1.039,1.229
2022-02-07,PIERIA,ΝΟΜΟΣ ΠΙΕΡΙΑΣ,1.832,2.002,1.579,1.573,1.074,1.22
2022-02-07,PREVEZA,ΝΟΜΟΣ ΠΡΕΒΕΖΗΣ,1.839,1.955,,1.582,1.059,1.232
2022-02-07,RETHYMNO,ΝΟΜΟΣ ΡΕΘΥΜΝΗΣ,1.903,2.016,,1.638,1.13,1.306
2022-02-07,RHODOPE,ΝΟΜΟΣ ΡΟΔΟΠΗΣ,1.853,1.98,,1.589,1.091,1.246
2022-02-07,SAMOS,ΝΟΜΟΣ ΣΑΜΟΥ,1.896,2.033,,1.627,1.132,1.262
2022-02-07,SERRES,ΝΟΜΟΣ ΣΕΡΡΩΝ,1.832,1.971,,1.568,1.066,1.22
2022-02-07,TRIKALA,ΝΟΜΟΣ ΤΡΙΚΑΛΩΝ,1.841,1.983,,1.588,1.047,1.231
2022-02-07,FTHIOTIDA,ΝΟΜΟΣ ΦΘΙΩΤΙΔΟΣ,1.872,2.031,1.885,1.617,1.1,1.27
2022-02-07,FLORINA,ΝΟΜΟΣ ΦΛΩΡΙΝΗΣ,1.834,1.987,,1.585,1.099,1.239
2022-02-07,FOKIDA,ΝΟΜΟΣ ΦΩΚΙΔΟΣ,1.894,2.014,,1.654,1.137,1.295
2022-02-07,CHALKIDIKI,ΝΟΜΟΣ ΧΑΛΚΙΔΙΚΗΣ,1.86,1.996,1.525,1.596,1.068,1.247
2022-02-07,CHANIA,ΝΟΜΟΣ ΧΑΝΙΩΝ,1.884,2.016,,1.624,1.138,1.258
2022-02-07,CHIOS,ΝΟΜΟΣ ΧΙΟΥ,1.846,2.007,,1.563,1.229,1.232
2022-02-07,NATIONAL WEIGHTED AVERAGE,ΠΑΝΕΛΛΗΝΙΟΣ ΣΤΑΘΜΙΣΜΕΝΟΣ Μ.Ο.,1.85,1.999,1.683,1.593,1.052,1.248
2022-02-08,AITOLOAKARNANIA,ΝΟΜΟΣ ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ,1.884,2.041,,1.623,1.127,1.279
2022-02-08,ARGOLIDA,ΝΟΜΟΣ ΑΡΓΟΛΙΔΟΣ,1.849,2.012,,1.59,1.087,1.246
2022-02-08,ARCADIA,ΝΟΜΟΣ ΑΡΚΑΔΙΑΣ,1.872,2.02,,1.613,1.076,1.26
2022-02-08,ARTA,ΝΟΜΟΣ ΑΡΤΗΣ,1.859,2.032,,1.599,1.099,1.264
2022-02-08,ATTICA,ΝΟΜΟΣ ΑΤΤΙΚΗΣ,1.828,1.997,,1.573,1.003,1.232
2022-02-08,ACHAEA,ΝΟΜΟΣ ΑΧΑΪΑΣ,1.855,2.018,1.872,1.604,1.091,1.248
2022-02-08,BOEOTIA,ΝΟΜΟΣ ΒΟΙΩΤΙΑΣ,1.856,2.01,,1.597,1.063,1.244
2022-02-08,GREVENA,ΝΟΜΟΣ ΓΡΕΒΕΝΩΝ,1.877,1.998,,1.614,1.091,1.271
2022-02-08,DRAMA,ΝΟΜΟΣ ΔΡΑΜΑΣ,1.833,2.003,,1.565,1.042,1.223
2022-02-08,DODECANESE,ΝΟΜΟΣ ΔΩΔΕΚΑΝΗΣΟΥ,2.0,2.116,,1.723,1.183,1.315
2022-02-08,EVROS,ΝΟΜΟΣ ΕΒΡΟΥ,1.865,2.015,,1.601,1.097,1.268
2022-02-08,EUBOEA,ΝΟΜΟΣ ΕΥΒΟΙΑΣ,1.874,2.005,,1.607,1.068,1.254
2022-02-08,EVRYTANIA,ΝΟΜΟΣ ΕΥΡΥΤΑΝΙΑΣ,1.951,2.125,,1.699,1.124,1.322
2022-02-08,ZAKYNTHOS,ΝΟΜΟΣ ΖΑΚΥΝΘΟΥ,1.866,1.985,,1.598,1.139,1.27
2022-02-08,ELIS,ΝΟΜΟΣ ΗΛΕΙΑΣ,1.852,1.993,,1.586,1.055,1.247
2022-02-08,IMATHIA,ΝΟΜΟΣ ΗΜΑΘΙΑΣ,1.83,1.963,,1.57,1.015,1.235
2022-02-08,HERAKLEION,ΝΟΜΟΣ ΗΡΑΚΛΕΙΟΥ,1.897,2.001,,1.631,1.154,1.278
2022-02-08,THESPROTIA,ΝΟΜΟΣ ΘΕΣΠΡΩΤΙΑΣ,1.857,2.023,,1.612,1.08,1.285
2022-02-08,THESSALONIKI,ΝΟΜΟΣ ΘΕΣΣΑΛΟΝΙΚΗΣ,1.82,1.982,,1.568,1.035,1.231
2022-02-08,IOANNINA,ΝΟΜΟΣ ΙΩΑΝΝΙΝΩΝ,1.854,1.988,,1.598,1.079,1.242
2022-02-08,KAVALA,ΝΟΜΟΣ ΚΑΒΑΛΑΣ,1.86,2.006,,1.606,1.086,1.252
2022-02-08,KARDITSA,ΝΟΜΟΣ ΚΑΡΔΙΤΣΗΣ,1.855,2.013,,1.592,1.057,1.254
2022-02-08,KASTORIA,ΝΟΜΟΣ ΚΑΣΤΟΡΙΑΣ,1.868,1.989,,1.604,1.044,1.262
2022-02-08,CORFU (KERKYRA),ΝΟΜΟΣ ΚΕΡΚΥΡΑΣ,1.89,2.016,,1.639,1.196,1.293
2022-02-08,KEFALONIA,ΝΟΜΟΣ ΚΕΦΑΛΛΗΝΙΑΣ,1.903,2.04,,1.644,1.13,1.291
2022-02-08,KILKIS,ΝΟΜΟΣ ΚΙΛΚΙΣ,1.832,1.997,,1.585,1.07,1.243
2022-02-08,KOZANI,ΝΟΜΟΣ ΚΟΖΑΝΗΣ,1.851,1.985,,1.597,1.064,1.237
2022-02-08,CORINTHOS,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.857,2.007,,1.6,1.074,1.246
2022-02-08,CYCLADES,ΝΟΜΟΣ ΚΥΚΛΑΔΩΝ,2.058,2.188,1.89,1.773,1.191,1.364
2022-02-08,LACONIA,ΝΟΜΟΣ ΛΑΚΩΝΙΑΣ,1.879,2.017,,1.617,1.103,1.262
2022-02-08,LARISSA,ΝΟΜΟΣ ΛΑΡΙΣΗΣ,1.854,2.013,,1.591,1.062,1.25
2022-02-08,LASITHI,ΝΟΜΟΣ ΛΑΣΙΘΙΟΥ,1.899,2.025,,1.641,1.169,1.313
2022-02-08,LESBOS,ΝΟΜΟΣ ΛΕΣΒΟΥ,1.902,2.045,,1.638,1.127,1.367
2022-02-08,LEFKADA,ΝΟΜΟΣ ΛΕΥΚΑΔΟΣ,1.885,2.019,,1.611,1.067,1.27
2022-02-08,MAGNESIA,ΝΟΜΟΣ ΜΑΓΝΗΣΙΑΣ,1.887,2.025,,1.616,1.069,1.307
2022-02-08,MESSENIA,ΝΟΜΟΣ ΜΕΣΣΗΝΙΑΣ,1.865,2.004,,1.597,1.103,1.266
2022-02-08,XANTHI,ΝΟΜΟΣ ΞΑΝΘΗΣ,1.867,2.038,,1.602,1.116,1.256
2022-02-08,PELLA,ΝΟΜΟΣ ΠΕΛΛΗΣ,1.834,1.968,,1.578,1.039,1.229
2022-02-08,PIERIA,ΝΟΜΟΣ ΠΙΕΡΙΑΣ,1.837,2.015,,1.579,1.073,1.221
2022-02-08,PREVEZA,ΝΟΜΟΣ ΠΡΕΒΕΖΗΣ,1.841,1.957,,1.583,1.058,1.239
2022-02-08,RETHYMNO,ΝΟΜΟΣ ΡΕΘΥΜΝΗΣ,1.907,2.027,,1.64,1.127,1.31
2022-02-08,RHODOPE,ΝΟΜΟΣ ΡΟΔΟΠΗΣ,1.859,1.981,,1.593,1.091,1.249
2022-02-08,SAMOS,ΝΟΜΟΣ ΣΑΜΟΥ,1.902,2.028,,1.636,1.138,1.26
2022-02-08,SERRES,ΝΟΜΟΣ ΣΕΡΡΩΝ,1.836,1.977,,1.571,1.067,1.222
2022-02-08,TRIKALA,ΝΟΜΟΣ ΤΡΙΚΑΛΩΝ,1.844,1.99,,1.591,1.05,1.233
2022-02-08,FTHIOTIDA,ΝΟΜΟΣ ΦΘΙΩΤΙΔΟΣ,1.876,2.036,1.885,1.622,1.107,1.276
2022-02-08,FLORINA,ΝΟΜΟΣ ΦΛΩΡΙΝΗΣ,1.837,1.991,,1.588,1.099,1.247
2022-02-08,FOKIDA,ΝΟΜΟΣ ΦΩΚΙΔΟΣ,1.897,2.029,,1.657,1.137,1.296
2022-02-08,CHALKIDIKI,ΝΟΜΟΣ ΧΑΛΚΙΔΙΚΗΣ,1.864,1.997,,1.601,1.07,1.251
2022-02-08,CHANIA,ΝΟΜΟΣ ΧΑΝΙΩΝ,1.887,2.023,,1.627,1.14,1.262
2022-02-08,CHIOS,ΝΟΜΟΣ ΧΙΟΥ,1.851,2.011,,1.568,1.229,1.234
2022-02-08,NATIONAL WEIGHTED AVERAGE,ΠΑΝΕΛΛΗΝΙΟΣ ΣΤΑΘΜΙΣΜΕΝΟΣ Μ.Ο.,1.854,2.004,1.874,1.597,1.054,1.251
2022-02-09,AITOLOAKARNANIA,ΝΟΜΟΣ ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ,1.887,2.042,,1.625,1.125,1.28
2022-02-09,ARGOLIDA,ΝΟΜΟΣ ΑΡΓΟΛΙΔΟΣ,1.852,2.011,,1.593,1.083,1.247
2022-02-09,ARCADIA,ΝΟΜΟΣ ΑΡΚΑΔΙΑΣ,1.875,2.021,,1.616,1.076,1.261
2022-02-09,ARTA,ΝΟΜΟΣ ΑΡΤΗΣ,1.86,2.037,,1.601,1.099,1.264
2022-02-09,ATTICA,ΝΟΜΟΣ ΑΤΤΙΚΗΣ,1.83,2.0,,1.576,1.004,1.234
2022-02-09,ACHAEA,ΝΟΜΟΣ ΑΧΑΪΑΣ,1.858,2.017,1.872,1.608,1.094,1.249
2022-02-09,BOEOTIA,ΝΟΜΟΣ ΒΟΙΩΤΙΑΣ,1.858,2.014,,1.599,1.066,1.244
2022-02-09,GREVENA,ΝΟΜΟΣ ΓΡΕΒΕΝΩΝ,1.881,2.016,,1.613,1.091,1.271
2022-02-09,DRAMA,ΝΟΜΟΣ ΔΡΑΜΑΣ,1.835,2.004,,1.567,1.042,1.225
2022-02-09,DODECANESE,ΝΟΜΟΣ ΔΩΔΕΚΑΝΗΣΟΥ,2.0,2.12,,1.723,1.183,1.316
2022-02-09,EVROS,ΝΟΜΟΣ ΕΒΡΟΥ,1.866,2.016,,1.603,1.097,1.27
2022-02-09,EUBOEA,ΝΟΜΟΣ ΕΥΒΟΙΑΣ,1.875,2.009,,1.61,1.067,1.257
2022-02-09,EVRYTANIA,ΝΟΜΟΣ ΕΥΡΥΤΑΝΙΑΣ,1.951,2.125,,1.699,1.124,1.322
2022-02-09,ZAKYNTHOS,ΝΟΜΟΣ ΖΑΚΥΝΘΟΥ,1.872,1.985,,1.599,1.158,1.27
2022-02-09,ELIS,ΝΟΜΟΣ ΗΛΕΙΑΣ,1.853,1.993,,1.587,1.053,1.247
2022-02-09,IMATHIA,ΝΟΜΟΣ ΗΜΑΘΙΑΣ,1.832,1.965,,1.573,1.015,1.237
2022-02-09,HERAKLEION,ΝΟΜΟΣ ΗΡΑΚΛΕΙΟΥ,1.901,2.002,,1.636,1.155,1.281
2022-02-09,THESPROTIA,ΝΟΜΟΣ ΘΕΣΠΡΩΤΙΑΣ,1.86,2.023,,1.613,1.083,1.285
2022-02-09,THESSALONIKI,ΝΟΜΟΣ ΘΕΣΣΑΛΟΝΙΚΗΣ,1.822,1.984,,1.571,1.038,1.235
2022-02-09,IOANNINA,ΝΟΜΟΣ ΙΩΑΝΝΙΝΩΝ,1.855,1.994,,1.6,1.077,1.245
2022-02-09,KAVALA,ΝΟΜΟΣ ΚΑΒΑΛΑΣ,1.865,2.01,,1.61,1.086,1.255
2022-02-09,KARDITSA,ΝΟΜΟΣ ΚΑΡΔΙΤΣΗΣ,1.856,2.016,,1.592,1.057,1.256
2022-02-09,KASTORIA,ΝΟΜΟΣ ΚΑΣΤΟΡΙΑΣ,1.873,1.989,,1.611,1.044,1.264
2022-02-09,CORFU (KERKYRA),ΝΟΜΟΣ ΚΕΡΚΥΡΑΣ,1.892,2.02,,1.641,1.198,1.294
2022-02-09,KEFALONIA,ΝΟΜΟΣ ΚΕΦΑΛΛΗΝΙΑΣ,1.908,2.04,,1.646,1.13,1.291
2022-02-09,KILKIS,ΝΟΜΟΣ ΚΙΛΚΙΣ,1.835,1.998,,1.586,1.07,1.248
2022-02-09,KOZANI,ΝΟΜΟΣ ΚΟΖΑΝΗΣ,1.855,1.986,,1.602,1.064,1.243
2022-02-09,CORINTHOS,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.86,2.008,,1.603,1.075,1.247
2022-02-09,CYCLADES,ΝΟΜΟΣ ΚΥΚΛΑΔΩΝ,2.062,2.19,1.89,1.776,1.191,1.366
2022-02-09,LACONIA,ΝΟΜΟΣ ΛΑΚΩΝΙΑΣ,1.885,2.022,,1.62,1.105,1.265
2022-02-09,LARISSA,ΝΟΜΟΣ ΛΑΡΙΣΗΣ,1.857,2.014,,1.593,1.065,1.253
2022-02-09,LASITHI,ΝΟΜΟΣ ΛΑΣΙΘΙΟΥ,1.904,2.028,,1.644,1.169,1.313
2022-02-09,LESBOS,ΝΟΜΟΣ ΛΕΣΒΟΥ,1.904,2.049,,1.64,1.127,1.36
2022-02-09,LEFKADA,ΝΟΜΟΣ ΛΕΥΚΑΔΟΣ,1.889,2.029,,1.622,1.084,1.27
2022-02-09,MAGNESIA,ΝΟΜΟΣ ΜΑΓΝΗΣΙΑΣ,1.892,2.033,,1.621,1.071,1.307
2022-02-09,MESSENIA,ΝΟΜΟΣ ΜΕΣΣΗΝΙΑΣ,1.865,2.004,,1.599,1.103,1.267
2022-02-09,XANTHI,ΝΟΜΟΣ ΞΑΝΘΗΣ,1.87,2.037,,1.605,1.116,1.258
2022-02-09,PELLA,ΝΟΜΟΣ ΠΕΛΛΗΣ,1.837,1.969,,1.581,1.041,1.234
2022-02-09,PIERIA,ΝΟΜΟΣ ΠΙΕΡΙΑΣ,1.839,2.017,,1.582,1.075,1.224
2022-02-09,PREVEZA,ΝΟΜΟΣ ΠΡΕΒΕΖΗΣ,1.842,1.957,,1.583,1.058,1.239
2022-02-09,RETHYMNO,ΝΟΜΟΣ ΡΕΘΥΜΝΗΣ,1.909,2.035,,1.643,1.148,1.311
2022-02-09,RHODOPE,ΝΟΜΟΣ ΡΟΔΟΠΗΣ,1.862,1.988,,1.598,1.092,1.254
2022-02-09,SAMOS,ΝΟΜΟΣ ΣΑΜΟΥ,1.905,2.029,,1.633,1.138,1.266
2022-02-09,SERRES,ΝΟΜΟΣ ΣΕΡΡΩΝ,1.839,1.977,,1.575,1.068,1.225
2022-02-09,TRIKALA,ΝΟΜΟΣ ΤΡΙΚΑΛΩΝ,1.846,1.992,,1.594,1.05,1.235
2022-02-09,FTHIOTIDA,ΝΟΜΟΣ ΦΘΙΩΤΙΔΟΣ,1.878,2.039,1.885,1.623,1.107,1.281
2022-02-09,FLORINA,ΝΟΜΟΣ ΦΛΩΡΙΝΗΣ,1.841,1.991,,1.591,1.099,1.249
2022-02-09,FOKIDA,ΝΟΜΟΣ ΦΩΚΙΔΟΣ,1.901,2.033,,1.661,1.137,1.298
2022-02-09,CHALKIDIKI,ΝΟΜΟΣ ΧΑΛΚΙΔΙΚΗΣ,1.868,2.004,,1.605,1.072,1.252
2022-02-09,CHANIA,ΝΟΜΟΣ ΧΑΝΙΩΝ,1.89,2.024,,1.631,1.142,1.263
